,comment,labels,scores,classified,Components List,label confidence score,Sentiment,Sentiment Confidence Score,Specification,Specification Confidence Score,Specific Component
122,"I purchased this in November for my birthday and so far like it a lot. I have no trouble with the battery life, it lasts a long time. The screen display does go off and it comes back on when you move your wrist up…occasionally it isn’t as responsive as I would like it to be, but this feature does save on battery life and it’s not a deal breaker for me. I’m pleased with the functions of this watch and would buy again. It does motivate me to exercise more.","['Design Specifications', 'Software', 'Advertising']","[0.41369950771331787, 0.38570570945739746, 0.20059476792812347]",Design Specifications,"['display', 'battery']",0.4136995077133178,POSITIVE,0.9864891767501832,touchscreen_type,0.20824767649173737,display
123,"I purchased this in November for my birthday and so far like it a lot. I have no trouble with the battery life, it lasts a long time. The screen display does go off and it comes back on when you move your wrist up…occasionally it isn’t as responsive as I would like it to be, but this feature does save on battery life and it’s not a deal breaker for me. I’m pleased with the functions of this watch and would buy again. It does motivate me to exercise more.","['Design Specifications', 'Software', 'Advertising']","[0.41369950771331787, 0.38570570945739746, 0.20059476792812347]",Design Specifications,"['display', 'battery']",0.4136995077133178,POSITIVE,0.9864891767501832,Type,0.3535776436328888,battery
124,"I thought the original Apple Watches were great, and then felt like they were just fine tuning previous versions and calling it something new for each series. This is light years ahead of where we were with the series 7. The display is easier to read, the voice to text feature makes less errors than my phone, and the sleep tracking is spot on; so good that I know how long it takes me to get out of bed in the middle of the night to concede to the obvious fact that I need to pee!This is great!","['Design Specifications', 'Advertising', 'Software']","[0.38025373220443726, 0.3316323161125183, 0.2881140112876892]",Design Specifications,['display'],0.3802537322044372,POSITIVE,0.9994410872459412,variable_refresh_rate,0.16896629333496094,display
125,"I bought this as a birthday present to myself. Bought it to replace a Fitbit Versa2. Took a few weeks to get used to, but love it! Missed my reminder to take 250 steps each hour, but eventually figured out the activity rings. Like the always on display. Just wish the battery life was a bit longer. I'm trying to remember to charge it each night while I watch TV.","['Design Specifications', 'Software', 'Advertising']","[0.42344892024993896, 0.37982600927352905, 0.19672507047653198]",Design Specifications,"['display', 'battery']",0.4234489202499389,NEGATIVE,0.8288783431053162,always_on_display,0.20517294108867645,display
126,"I bought this as a birthday present to myself. Bought it to replace a Fitbit Versa2. Took a few weeks to get used to, but love it! Missed my reminder to take 250 steps each hour, but eventually figured out the activity rings. Like the always on display. Just wish the battery life was a bit longer. I'm trying to remember to charge it each night while I watch TV.","['Design Specifications', 'Software', 'Advertising']","[0.42344892024993896, 0.37982600927352905, 0.19672507047653198]",Design Specifications,"['display', 'battery']",0.4234489202499389,NEGATIVE,0.8288783431053162,Type,0.3688669800758362,battery
127,a an aircraft maintenance engineer working in harsh environment and often in bright sunlight that watch look very tempting rugged design larger button and digital crown look louder speaker are also crucial while communicating with teammate airplane happen to be quite loud,"['Design Specifications', 'Software', 'Advertising']","[0.7790058851242065, 0.12127933651208878, 0.09971477091312408]",Design Specifications,"['digital crown', 'speaker']",0.7790058851242065,NEGATIVE,0.961094319820404,design,0.4273589849472046,digital crown
128,a an aircraft maintenance engineer working in harsh environment and often in bright sunlight that watch look very tempting rugged design larger button and digital crown look louder speaker are also crucial while communicating with teammate airplane happen to be quite loud,"['Design Specifications', 'Software', 'Advertising']","[0.7790058851242065, 0.12127933651208878, 0.09971477091312408]",Design Specifications,"['digital crown', 'speaker']",0.7790058851242065,NEGATIVE,0.961094319820404,Type,0.32237207889556885,speaker
129,is marque left handed also is the way you interact with the digital crown not awkward flip the watch so the crown is on the other side and action button easier to press with your thumb,"['Design Specifications', 'Software', 'Advertising']","[0.5790291428565979, 0.21218989789485931, 0.20878097414970398]",Design Specifications,['digital crown'],0.5790291428565979,POSITIVE,0.9941241145133972,design,0.36526450514793396,digital crown
130,take a shot every time he say apple watch need only digital crown,"['Design Specifications', 'Advertising', 'Software']","[0.4271323084831238, 0.3170095980167389, 0.25585806369781494]",Design Specifications,['digital crown'],0.4271323084831238,NEGATIVE,0.9879437685012816,material,0.34667351841926575,digital crown
131,i can not add favorite to my series 3 even on the app on my phone it doe not have a friend or favorite button when i click the side button it take me to previous opened apps also the ping option is replaced by airdrop is something wrong with my watch,"['Design Specifications', 'Software', 'Advertising']","[0.4229210317134857, 0.3462603688240051, 0.23081861436367035]",Design Specifications,['side button'],0.4229210317134857,NEGATIVE,0.9997435212135316,functionality,0.7344357371330261,side button
132,help i wa watching video and hit the side button to get to my favorite in my phone but instead a small red icon popped up at the center top of my watch i hv the new series 3 the icon look like a battery icon with a line through it how can i get it switched off,"['Design Specifications', 'Software', 'Advertising']","[0.6069515943527222, 0.3095119893550873, 0.08353652060031891]",Design Specifications,"['side button', 'battery']",0.6069515943527222,NEGATIVE,0.9982295632362366,functionality,0.4476180076599121,side button
133,help i wa watching video and hit the side button to get to my favorite in my phone but instead a small red icon popped up at the center top of my watch i hv the new series 3 the icon look like a battery icon with a line through it how can i get it switched off,"['Design Specifications', 'Software', 'Advertising']","[0.6069515943527222, 0.3095119893550873, 0.08353652060031891]",Design Specifications,"['side button', 'battery']",0.6069515943527222,NEGATIVE,0.9982295632362366,Type,0.4077444076538086,battery
134,regardless of the heart rate sensor on the watch i have yet to have an apple watch that get it consistently maybe being darker skinned or something so i pair mine with a stand alone heart rate monitor polar h10 and now i can see my heart rate during a workout a it spike up and come down between set or sprint this is much preferred over seeing it stuck at trying to read and the last it got wa during warmup at like 80 90bpm,"['Design Specifications', 'Software', 'Advertising']","[0.4401659667491913, 0.36075282096862793, 0.19908122718334198]",Design Specifications,['heart rate sensor'],0.4401659667491913,NEGATIVE,0.9946495890617372,Type,0.212965726852417,heart rate sensor
135,"The blood oxygen, pulse, and heart rate sensors are very helpful.","['Design Specifications', 'Software', 'Advertising']","[0.5972928404808044, 0.23180775344371796, 0.1708994209766388]",Design Specifications,['heart rate sensor'],0.5972928404808044,POSITIVE,0.998577356338501,Type,0.2745743691921234,heart rate sensor
136,11 00 honestly not utilizing the built in accelerometer to recuperate power to the battery like an automatic mechanical wristwatch wa a real waste maybe it is technically not doable or maybe i am just an engineering idiot i do not know enlighten me,"['Design Specifications', 'Advertising', 'Software']","[0.5744190812110901, 0.24288210272789001, 0.1826988309621811]",Design Specifications,"['accelerometer', 'battery']",0.5744190812110901,NEGATIVE,0.9997841715812684,power consumption,0.44667139649391174,accelerometer
137,11 00 honestly not utilizing the built in accelerometer to recuperate power to the battery like an automatic mechanical wristwatch wa a real waste maybe it is technically not doable or maybe i am just an engineering idiot i do not know enlighten me,"['Design Specifications', 'Advertising', 'Software']","[0.5744190812110901, 0.24288210272789001, 0.1826988309621811]",Design Specifications,"['accelerometer', 'battery']",0.5744190812110901,NEGATIVE,0.9997841715812684,Type,0.6187928915023804,battery
138,would be interesting to see the accelerometer data during a frisbee throw,"['Design Specifications', 'Software', 'Advertising']","[0.4804796576499939, 0.30585581064224243, 0.21366454660892487]",Design Specifications,['accelerometer'],0.4804796576499939,NEGATIVE,0.7104425430297852,technology,0.2283615618944168,accelerometer
139,a phone call is audio come through the built in speaker music audiobooks and podcasts need an iphone or bluetooth headphone,"['Design Specifications', 'Advertising', 'Software']","[0.6700946092605591, 0.18049924075603485, 0.14940617978572845]",Design Specifications,['speaker'],0.6700946092605591,NEGATIVE,0.9903697371482848,Sound Quality,0.2295713722705841,speaker
140,i wanted the larger screen forever i wanted a better speaker forever i also want to be able to use it more like phone without it being so small when my finger try to dial it is always hitting the wrong character,"['Design Specifications', 'Software', 'Advertising']","[0.5406280755996704, 0.24018865823745728, 0.21918320655822754]",Design Specifications,['speaker'],0.5406280755996704,NEGATIVE,0.9906655550003052,Size,0.43659088015556335,speaker
141,play music on it thanks if it ha speaker a well,"['Design Specifications', 'Software', 'Advertising']","[0.6068880558013916, 0.20227932929992676, 0.19083267450332642]",Design Specifications,['speaker'],0.6068880558013916,POSITIVE,0.9969874024391174,Sound Quality,0.36763066053390503,speaker
142,battery life durability increased water resistance a some apple watch have failed on contact with moisture seen a few at the apple store upgraded mics and speaker a taking call on watch only can be a challenge the ultra is absolutely welcomed i am still just going to change my ss6 battery and ride until a health sensor get released that i will benefit from looking forward to hydration tracking blood pressure or blood glucose monitoring apple should read the depth gauge in diagnostics to determine if someone went beyond 100m for warranty coverage not covering water damage is perplexing and eu customer protection law with 2 and three year warranty put ours to shame those other watch do not run a full operating system so battery life on the apple watch will always be worse i can not graft on smart watch feature but i can charge so apple watch all the way,"['Design Specifications', 'Advertising', 'Software']","[0.4246978759765625, 0.39444422721862793, 0.18085791170597076]",Design Specifications,"['speaker', 'battery']",0.4246978759765625,NEGATIVE,0.9369396567344666,Type,0.2524373531341553,speaker
143,battery life durability increased water resistance a some apple watch have failed on contact with moisture seen a few at the apple store upgraded mics and speaker a taking call on watch only can be a challenge the ultra is absolutely welcomed i am still just going to change my ss6 battery and ride until a health sensor get released that i will benefit from looking forward to hydration tracking blood pressure or blood glucose monitoring apple should read the depth gauge in diagnostics to determine if someone went beyond 100m for warranty coverage not covering water damage is perplexing and eu customer protection law with 2 and three year warranty put ours to shame those other watch do not run a full operating system so battery life on the apple watch will always be worse i can not graft on smart watch feature but i can charge so apple watch all the way,"['Design Specifications', 'Advertising', 'Software']","[0.4246978759765625, 0.39444422721862793, 0.18085791170597076]",Design Specifications,"['speaker', 'battery']",0.4246978759765625,NEGATIVE,0.9369396567344666,Type,0.4689791798591614,battery
144,holy smoke the production quality the audio intro is so good and optimized i have dolby atmos speaker and the right left audio switch wa soo cool,"['Design Specifications', 'Advertising', 'Software']","[0.5527732372283936, 0.2554300129413605, 0.19179680943489075]",Design Specifications,['speaker'],0.5527732372283936,POSITIVE,0.6514943242073059,Sound Quality,0.7607899904251099,speaker
145,i definitely do not dive run marathon or hike but that larger screen longer battery life extra button speaker and microphone wa a no brainier upgrade from my series 4 and with it only being gbp20 difference from a stainless steel series 8 it wa not a hard decision,"['Design Specifications', 'Software', 'Advertising']","[0.5653958916664124, 0.24377314746379852, 0.19083093106746674]",Design Specifications,"['speaker', 'microphone', 'battery']",0.5653958916664124,NEGATIVE,0.875294029712677,Sound Quality,0.2409823089838028,speaker
146,i definitely do not dive run marathon or hike but that larger screen longer battery life extra button speaker and microphone wa a no brainier upgrade from my series 4 and with it only being gbp20 difference from a stainless steel series 8 it wa not a hard decision,"['Design Specifications', 'Software', 'Advertising']","[0.5653958916664124, 0.24377314746379852, 0.19083093106746674]",Design Specifications,"['speaker', 'microphone', 'battery']",0.5653958916664124,NEGATIVE,0.875294029712677,type,0.3682933449745178,microphone
147,i definitely do not dive run marathon or hike but that larger screen longer battery life extra button speaker and microphone wa a no brainier upgrade from my series 4 and with it only being gbp20 difference from a stainless steel series 8 it wa not a hard decision,"['Design Specifications', 'Software', 'Advertising']","[0.5653958916664124, 0.24377314746379852, 0.19083093106746674]",Design Specifications,"['speaker', 'microphone', 'battery']",0.5653958916664124,NEGATIVE,0.875294029712677,Type,0.47700706124305725,battery
148,funny thing i bought the apple watch ultra a a father i want to prevent scratch on the playground louder speaker are needed and the action button is very welcome and when i pas my apple watch to a family member the battery life is quite a problem with a bigger battery you have a higher percentage of a higher capacity battery left great the icing on the cake is a better gps location when geocaching in forest nothing ultra but ultra great to me,"['Design Specifications', 'Software', 'Advertising']","[0.4603204131126404, 0.3519129455089569, 0.1877666413784027]",Design Specifications,"['speaker', 'battery']",0.4603204131126404,POSITIVE,0.9907469749450684,Sound Quality,0.2823815941810608,speaker
149,funny thing i bought the apple watch ultra a a father i want to prevent scratch on the playground louder speaker are needed and the action button is very welcome and when i pas my apple watch to a family member the battery life is quite a problem with a bigger battery you have a higher percentage of a higher capacity battery left great the icing on the cake is a better gps location when geocaching in forest nothing ultra but ultra great to me,"['Design Specifications', 'Software', 'Advertising']","[0.4603204131126404, 0.3519129455089569, 0.1877666413784027]",Design Specifications,"['speaker', 'battery']",0.4603204131126404,POSITIVE,0.9907469749450684,Type,0.42950335144996643,battery
150,how about u who just wan na listen to music through the apple watch speaker is it a feature yet,"['Design Specifications', 'Software', 'Advertising']","[0.5190322399139404, 0.32626885175704956, 0.15469896793365479]",Design Specifications,['speaker'],0.5190322399139404,NEGATIVE,0.5385717749595642,Sound Quality,0.35590624809265137,speaker
151,ultra the size of the face screen the backtrack functionality never get lost the extra mic gps speaker of course the battery to run it all most people would very much appreciate these added feature even if they are not triathletes or outdoor adventurer it also will take on a fashion statement of it own there are many video showing tiny lady guy with small wrist like you and the watch visually look like it fit normally on the wrist looking forward to jumping from my old series 3 to the ultra i say for improvement to the ultra make it even bigger with a little solar panel to the left and to the right hey you got a whole arm ya know,"['Design Specifications', 'Advertising', 'Software']","[0.5258821845054626, 0.24450461566448212, 0.22961318492889404]",Design Specifications,"['speaker', 'battery']",0.5258821845054626,POSITIVE,0.9849237203598022,Size,0.27783915400505066,speaker
152,ultra the size of the face screen the backtrack functionality never get lost the extra mic gps speaker of course the battery to run it all most people would very much appreciate these added feature even if they are not triathletes or outdoor adventurer it also will take on a fashion statement of it own there are many video showing tiny lady guy with small wrist like you and the watch visually look like it fit normally on the wrist looking forward to jumping from my old series 3 to the ultra i say for improvement to the ultra make it even bigger with a little solar panel to the left and to the right hey you got a whole arm ya know,"['Design Specifications', 'Advertising', 'Software']","[0.5258821845054626, 0.24450461566448212, 0.22961318492889404]",Design Specifications,"['speaker', 'battery']",0.5258821845054626,POSITIVE,0.9849237203598022,Compatibility,0.3336227536201477,battery
153,i like making and receiving phone call from my watch so better speaker are a selling point for me,"['Design Specifications', 'Advertising', 'Software']","[0.5801737904548645, 0.24258534610271454, 0.17724086344242096]",Design Specifications,['speaker'],0.5801737904548645,NEGATIVE,0.988323450088501,Sound Quality,0.6041854023933411,speaker
154,you did not even review the extra microphone and speaker for call quality you are slipping dude,"['Design Specifications', 'Advertising', 'Software']","[0.6066400408744812, 0.1984288990497589, 0.19493107497692108]",Design Specifications,"['speaker', 'microphone']",0.6066400408744812,NEGATIVE,0.9995860457420348,Sound Quality,0.635735273361206,speaker
155,you did not even review the extra microphone and speaker for call quality you are slipping dude,"['Design Specifications', 'Advertising', 'Software']","[0.6066400408744812, 0.1984288990497589, 0.19493107497692108]",Design Specifications,"['speaker', 'microphone']",0.6066400408744812,NEGATIVE,0.9995860457420348,frequency response,0.5211209058761597,microphone
156,i do a lot of outdoor work a i am a property manager and the ruggedness of the screen and body are appealing to me plus larger battery will help me in the sense that i am not charging or discharging it a much a a regular apple watch battery therefore prolonging the overall battery lifespan longer than a typical apple watch with a smaller battery that get cycled more often throughout it life the louder speaker is also going to be something i am looking forward to a the current speaker is not quite loud enough in certain situation outdoors,"['Design Specifications', 'Advertising', 'Software']","[0.560204267501831, 0.26987749338150024, 0.1699182391166687]",Design Specifications,"['speaker', 'battery']",0.560204267501831,NEGATIVE,0.9919048547744752,Sound Quality,0.2855947017669678,speaker
157,i do a lot of outdoor work a i am a property manager and the ruggedness of the screen and body are appealing to me plus larger battery will help me in the sense that i am not charging or discharging it a much a a regular apple watch battery therefore prolonging the overall battery lifespan longer than a typical apple watch with a smaller battery that get cycled more often throughout it life the louder speaker is also going to be something i am looking forward to a the current speaker is not quite loud enough in certain situation outdoors,"['Design Specifications', 'Advertising', 'Software']","[0.560204267501831, 0.26987749338150024, 0.1699182391166687]",Design Specifications,"['speaker', 'battery']",0.560204267501831,NEGATIVE,0.9919048547744752,Type,0.33703815937042236,battery
158,i am not a native english speaker and i am curious around 3 32 marque say button that do not have quite a much travel what doe he mean by to have travel in this case,"['Design Specifications', 'Software', 'Advertising']","[0.39363598823547363, 0.38175785541534424, 0.2246062010526657]",Design Specifications,['speaker'],0.3936359882354736,NEGATIVE,0.999107539653778,Brand,0.4566202163696289,speaker
159,by learning spanish you have gain a spanish speaker follower,"['Design Specifications', 'Software', 'Advertising']","[0.5442810654640198, 0.24984295666217804, 0.20587602257728577]",Design Specifications,['speaker'],0.5442810654640198,POSITIVE,0.5594854950904846,Type,0.26141101121902466,speaker
160,how quaint except for fall detection coming out later 2022 for wearos i see nothing special or new about these feature you might a well had done a video about all smartwatches google wallet came out 3 year before apple pay and i read using it then it showed up on watch with nfc like my old square sony smartwatch 3 in 2014 you can not even watch youtube or control your entire house and broadcast over ask speaker like you can with google assistant on an apple watch status symbol no see a status symbol is a designer like the one you get from wear o like louis vuitton offering a few version of the tambour horizon armani tag heuer movado kate spade fossil i am amused by isheep user they get so happy when they finally get something everyone else ha had for year like did not you just get a keyboard on the apple watch with swype finally back then i do not even know because if it wa that hunt and peck your letter one by one stuff i would go mad y all are so cute bless your catching up heart,"['Design Specifications', 'Software', 'Advertising']","[0.41314077377319336, 0.32874029874801636, 0.2581188976764679]",Design Specifications,['speaker'],0.4131407737731933,POSITIVE,0.9351049065589904,Brand,0.27708151936531067,speaker
161,i got the series 6 in 44mm and just got the 7 41mm i like to call n speak on my watch the series 7 watch speaker is rubbish compare to the 6,"['Design Specifications', 'Software', 'Advertising']","[0.4605250656604767, 0.35854148864746094, 0.18093343079090118]",Design Specifications,['speaker'],0.4605250656604767,NEGATIVE,0.9997251629829408,Sound Quality,0.3431396186351776,speaker
162,jon kc no i do mean hearing it work a a mini bluetooth speaker for my phone,"['Design Specifications', 'Software', 'Advertising']","[0.6715060472488403, 0.20163847506046295, 0.12685547769069672]",Design Specifications,['speaker'],0.6715060472488403,NEGATIVE,0.993762195110321,Sound Quality,0.4671088755130768,speaker
163,jon kc yeah many of these cheap watch can be used a speaker for your phone i had one and the speaket could be used to take call and watch video,"['Design Specifications', 'Software', 'Advertising']","[0.48171699047088623, 0.34530189633369446, 0.1729811728000641]",Design Specifications,['speaker'],0.4817169904708862,NEGATIVE,0.9993867874145508,Connectivity,0.24841447174549103,speaker
164,Seller sold me a defective items and trying to charged me a restocking fee to hold 90% of my refund. Watch speaker doesn’t work. People can hear you but you can’t hear them.Becareful with this scammer,"['Design Specifications', 'Advertising', 'Software']","[0.3698646128177643, 0.36727583408355713, 0.2628595530986786]",Design Specifications,['speaker'],0.3698646128177643,NEGATIVE,0.9992483258247375,Sound Quality,0.4382302761077881,speaker
165,really happy with my series 8 especially appreciate your great video but what i do not seem to get any info on is the phone the first time i had no problem i could hear the caller and they could hear me yet recently i can just make out who wa calling therefore i do not answer with my watch because like an idiot i would be tapping the microphone on and off etc to no avail so my question is how am i able to hear the caller they heard me just fine since i have not been able to since that first time i am going to feel really silly if it is just a matter of turning the crown,"['Design Specifications', 'Software', 'Advertising']","[0.5057798027992249, 0.25950106978416443, 0.23471912741661072]",Design Specifications,['microphone'],0.5057798027992249,NEGATIVE,0.6146457195281982,sensitivity,0.42494192719459534,microphone
166,i recently purchased the ultra watch and just love it battery is amazing and screen size is nice to interact with apps definitely would recommend,"['Design Specifications', 'Software', 'Advertising']","[0.40100979804992676, 0.31628575921058655, 0.28270450234413147]",Design Specifications,['battery'],0.4010097980499267,POSITIVE,0.9997997879981996,Capacity,0.45463597774505615,battery
167,i had a couple thing about the ultra that made me decide against buying it the biggest issue wa it is large to fit comfortably on my wrist and the watch can be a bit heavy the thing also wa the ultra wa hard to put under my long sleeve shirt i have smaller then normal hand and wrist for a man and the ultra wa just to large heavy and awkward for me being that i am retired and wanted an apple watch to monitor my heart and temperature reading i went to the series 8 41 mm i do not need cellular connection on the watch a i have my phone with me all the time i just could not justify spending another dollar120 00 a year added to my cellular plan and having a extra dollar100 00 for the watch the ultra is just not what i wanted and the se just wa not enough i also do not really have a use for the stainless model so i went with the aluminum the way to save money is also fish for the discount and by a short fishing trip over to the apple veteran and military website i found 10percent off on the site so that dollar400 00 watch wa dollar360 00 the ultra is just to much and the se not enough and the series 8 wa just right my pervious apple watch wa the original version that lasted until last month before the battery died so this wa a nice update,"['Design Specifications', 'Advertising', 'Software']","[0.4633699059486389, 0.3247995376586914, 0.21183054149150848]",Design Specifications,['battery'],0.4633699059486389,NEGATIVE,0.9963219165802002,Type,0.3415639400482178,battery
168,i am not a smart watch person just shopping for mom what throw me off is why they have been using the same chip for so long if the battery last le than a day,"['Design Specifications', 'Software', 'Advertising']","[0.4640151262283325, 0.342914342880249, 0.19307054579257965]",Design Specifications,['battery'],0.4640151262283325,NEGATIVE,0.999675989151001,Type,0.45427563786506653,battery
169,to be honest i just want a series 7 with the battery life of a ultra,"['Design Specifications', 'Software', 'Advertising']","[0.36330801248550415, 0.354633629322052, 0.28205835819244385]",Design Specifications,['battery'],0.3633080124855041,NEGATIVE,0.9887920022010804,Capacity,0.49815234541893005,battery
170,i am still using the series 4 but that ultra doe look nice update got the ultra and it is pretty cool but the battery dy significan notly faster while using cellular,"['Design Specifications', 'Advertising', 'Software']","[0.4642895758152008, 0.2800317406654358, 0.2556786835193634]",Design Specifications,['battery'],0.4642895758152008,NEGATIVE,0.9728958010673524,Type,0.4709048271179199,battery
171,the ultra cost 1000euros in europe battery last hardly a day that s insane shame on you tim cock,"['Design Specifications', 'Advertising', 'Software']","[0.5779446363449097, 0.21137568354606628, 0.21067973971366882]",Design Specifications,['battery'],0.5779446363449097,NEGATIVE,0.9968746900558472,Type,0.35038498044013977,battery
172,dan r i just made another a test for battery using the wayfinder face switching it to dark mode only and it lasted 3 day without the need to use low power mode,"['Design Specifications', 'Software', 'Advertising']","[0.5865693688392639, 0.2615165412425995, 0.1519140899181366]",Design Specifications,['battery'],0.5865693688392639,NEGATIVE,0.9821102023124696,Type,0.5820571780204773,battery
173,ultra too expensive and watch 8 too little battery life if watch 8 had 36 hr battery life with full use i could get that,"['Design Specifications', 'Advertising', 'Software']","[0.4039490520954132, 0.3049635589122772, 0.29108738899230957]",Design Specifications,['battery'],0.4039490520954132,NEGATIVE,0.9993721842765808,Type,0.5806602835655212,battery
174,best bang for the buck because of the battery life hahaha what a joker,"['Design Specifications', 'Software', 'Advertising']","[0.38741111755371094, 0.31058305501937866, 0.302005797624588]",Design Specifications,['battery'],0.3874111175537109,NEGATIVE,0.6821620464324951,Type,0.46512171626091003,battery
175,lol i don really think much people will buy the ultra it is so damm expensive and there are many competition out like especially garmin which the battery life are measured in month,"['Design Specifications', 'Advertising', 'Software']","[0.4045076072216034, 0.3982718884944916, 0.19722047448158264]",Design Specifications,['battery'],0.4045076072216034,NEGATIVE,0.9988547563552856,Type,0.43634146451950073,battery
176,apple usually underestimate it watch battery life so hitting 48 doe not sound too difficult for it plus energy saving mode is still available,"['Design Specifications', 'Software', 'Advertising']","[0.4338214099407196, 0.3482332229614258, 0.2179454267024994]",Design Specifications,['battery'],0.4338214099407196,POSITIVE,0.936652898788452,Type,0.46285465359687805,battery
177,18 hour the galaxy watch 5 get 50 why can not apple improve the battery life,"['Design Specifications', 'Software', 'Advertising']","[0.4534880518913269, 0.3639127016067505, 0.182599276304245]",Design Specifications,['battery'],0.4534880518913269,NEGATIVE,0.9960773587226868,Type,0.4616504907608032,battery
178,i finally upgraded my series 5 and got lucky with a series 7 for 220dollar picked up locally it wa also sealed so i have been using it for a couple day and the bigger screen 2 day of battery life have been amazing,"['Design Specifications', 'Advertising', 'Software']","[0.40336495637893677, 0.326403945684433, 0.27023109793663025]",Design Specifications,['battery'],0.4033649563789367,POSITIVE,0.9981491565704346,Type,0.399936318397522,battery
179,so i ended up with an ultra very happy i did the battery life is worth it alone,"['Design Specifications', 'Advertising', 'Software']","[0.47215765714645386, 0.2698453962802887, 0.25799697637557983]",Design Specifications,['battery'],0.4721576571464538,POSITIVE,0.9995545744895936,Type,0.396296888589859,battery
180,massive 36 hour battery life bruh,"['Design Specifications', 'Software', 'Advertising']","[0.5676354169845581, 0.22736065089702606, 0.20500396192073822]",Design Specifications,['battery'],0.5676354169845581,NEGATIVE,0.9875352382659912,Capacity,0.3552112579345703,battery
181,do the cellular model use the same modem a the iphone 14 is i am curious when apple switch to their own modem design if battery life will increase,"['Design Specifications', 'Advertising', 'Software']","[0.5174190998077393, 0.30490851402282715, 0.17767234146595]",Design Specifications,['battery'],0.5174190998077393,NEGATIVE,0.9932252764701844,Type,0.37912851572036743,battery
182,i like the extra battery and brightness of ultra i like feel and look of stainless steel so confused,"['Design Specifications', 'Software', 'Advertising']","[0.5162007212638855, 0.33157506585121155, 0.15222413837909698]",Design Specifications,['battery'],0.5162007212638855,NEGATIVE,0.951044499874115,Type,0.42163151502609253,battery
183,just bought this big as watch for no reason i love it btw it is huge and the battery is great you can definitely suffice with the series 8 for way le money but again i love it only thing i do not like is that the silver screen is very annoying i think the black would be a better option,"['Design Specifications', 'Software', 'Advertising']","[0.5605639219284058, 0.2714240252971649, 0.16801203787326813]",Design Specifications,['battery'],0.5605639219284058,NEGATIVE,0.7154526114463806,Capacity,0.5565036535263062,battery
184,bruh the battery thing is just stupid my 100 dollar oppo watch free last a full 4 night till the 5th day with extensive training sleep monitoring etc so that is another apple style yesterday is tech at tomorrow is price,"['Design Specifications', 'Advertising', 'Software']","[0.4583607017993927, 0.3428743779659271, 0.19876490533351898]",Design Specifications,['battery'],0.4583607017993927,NEGATIVE,0.999394416809082,Type,0.31229367852211,battery
185,however the design the fact that i am forced to use an iphone to use this watch and i love my solar garmin hard to think 2 day of battery a good when my solar garmin fenix 7 sapphire for about the sa e price last month or so ha one app that cover all and phone not limited can even pair to an iphone also it is basically ugly,"['Design Specifications', 'Software', 'Advertising']","[0.6073472499847412, 0.26624205708503723, 0.12641064822673798]",Design Specifications,['battery'],0.6073472499847412,NEGATIVE,0.9995218515396118,Type,0.3823862373828888,battery
186,great tutorial however800 dollardollardollar fir what i can get for about 165 dollardollar by buying the amazfit gts 4 same feature and battery life is phenomenal i can charge to 100percent and leave on for about 6 day w o charging for the money and battery life i went with the amazfit gts 4,"['Design Specifications', 'Software', 'Advertising']","[0.44348520040512085, 0.3504912257194519, 0.20602348446846008]",Design Specifications,['battery'],0.4434852004051208,POSITIVE,0.5334964990615845,Type,0.4988812506198883,battery
187,the only weakest point is the battery 36 h is not enough they can do better this watch can save life is god forbid example lost in a forest stuck in building during earthquake emergency 911 whatever reason it can do a lot lot thing but battery my be the reason,"['Design Specifications', 'Advertising', 'Software']","[0.4769587218761444, 0.2622227370738983, 0.26081857085227966]",Design Specifications,['battery'],0.4769587218761444,NEGATIVE,0.998381495475769,Type,0.5474034547805786,battery
188,a a non water person or traveler i need this for it multi day battery only it is annoying charging every night i forget to strap it on often lol and the screen is bigger,"['Design Specifications', 'Advertising', 'Software']","[0.48841145634651184, 0.2829926609992981, 0.22859586775302887]",Design Specifications,['battery'],0.4884114563465118,POSITIVE,0.8176590800285339,Capacity,0.4099648892879486,battery
189,when the battery last two week i will think about it,"['Design Specifications', 'Software', 'Advertising']","[0.44551846385002136, 0.37896788120269775, 0.17551365494728088]",Design Specifications,['battery'],0.4455184638500213,POSITIVE,0.9945626854896544,Type,0.34316083788871765,battery
190,a for the battery life i have a charging station at the side of my bed wireless charging for my phone watch amp airpods every night,"['Design Specifications', 'Advertising', 'Software']","[0.5654500126838684, 0.22092901170253754, 0.21362099051475525]",Design Specifications,['battery'],0.5654500126838684,NEGATIVE,0.9874104857444764,Type,0.5639861226081848,battery
191,the battery life on these are absolutely amazing for an apple product even if you are not an extreme athlete it is still great to have for just busy body always on the move,"['Design Specifications', 'Software', 'Advertising']","[0.6509361267089844, 0.21372418105602264, 0.13533969223499298]",Design Specifications,['battery'],0.6509361267089844,POSITIVE,0.9992121458053588,Capacity,0.5341749787330627,battery
192,love the battery but i still want more battery life a whole week worth of battery and it should still only take a hour to charge good luck apple,"['Design Specifications', 'Software', 'Advertising']","[0.37938499450683594, 0.32950741052627563, 0.2911076247692108]",Design Specifications,['battery'],0.3793849945068359,NEGATIVE,0.9899437427520752,Charge Time,0.3946733772754669,battery
